Id,Edad,Ingrediente_1,Ingrediente_2,Ingrediente_3,Sodio en mg,Gramos de aspartamo,Azucar Gramos,Gramos entre Azucar y otros endulcorantes,Densidad,pH,Litros de Cafeina,Grado de Colorante,Indice Satisfaccion
3388,10.0,7.3,0.59,0.26,7.2,0.07,35.0,121.0,0.9981,0.49,0.49,9.4,0
3389,15.0,5.1,0.305,0.13,1.75,0.036,17.0,73.0,0.99,0.51,0.51,12.333333333333302,0
3390,14.0,6.9,0.2,0.34,1.9,0.043,25.0,136.0,0.9935,0.6,0.6,10.1,0
3391,28.0,7.5,0.23,0.32,9.2,0.038,54.0,191.0,0.9966,0.56,0.56,9.7,1
3392,17.0,6.9,0.4,0.43,6.2,0.065,42.0,178.0,0.99552,0.53,0.53,9.4,0
3393,14.0,7.8,0.27,0.33,2.4,0.053,36.0,175.0,0.992,0.55,0.55,11.0,1
3394,23.0,6.8,0.26,0.34,15.1,0.06,42.0,162.0,0.99705,0.52,0.52,10.5,0
3395,19.0,7.7,0.6,0.0,2.6,0.055,7.0,13.0,0.99639,0.56,0.56,10.8,0
3396,25.0,6.6,0.21,0.36,0.8,0.034,48.0,113.0,0.99165,0.68,0.68,10.5,1
3397,16.0,5.9,0.48,0.3,1.5,0.037,19.0,78.0,0.99057,0.42,0.42,11.9,1
3398,30.0,8.6,0.37,0.7,12.15,0.039,21.0,158.0,0.9983,0.73,0.73,9.3,1
3399,28.0,6.9,0.28,0.37,9.1,0.037,16.0,76.0,0.9948,0.54,0.54,11.1,0
3400,10.0,6.6,0.34,0.2,1.0,0.053,26.0,112.0,0.99336,0.55,0.55,9.1,0
3401,29.0,6.4,0.62,0.12,4.7,0.06,33.0,196.0,0.99556,0.48,0.48,8.9,0
3402,25.0,6.6,0.28,0.3,7.8,0.049,57.0,202.0,0.9958,0.39,0.39,9.5,0
3403,15.0,10.2,0.29,0.65,2.4,0.075,6.0,17.0,0.99565,0.63,0.63,11.8,1
3404,19.0,6.4,0.41,0.01,6.1,0.048,20.0,70.0,0.99362,0.42,0.42,10.0,0
3405,21.0,6.7,0.24,0.26,12.6,0.053,44.0,182.0,0.99802,0.42,0.42,9.7,0
3406,10.0,7.1,0.28,0.19,7.8,0.04,48.0,184.0,0.99579,0.5,0.5,9.4,0
3407,17.0,6.4,0.25,0.32,11.3,0.038,69.0,192.0,0.99573,0.5,0.5,10.2,1
3408,18.0,6.5,0.15,0.44,12.6,0.052,65.0,158.0,0.99688,0.7,0.7,10.3,1
3409,28.0,9.1,0.765,0.04,1.6,0.078,4.0,14.0,0.998,0.54,0.54,9.7,0
3410,21.0,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,0.48,0.48,9.0,1
3411,28.0,5.2,0.5,0.18,2.0,0.036,23.0,129.0,0.98949,0.77,0.77,13.4,1
3412,15.0,8.7,0.33,0.38,3.3,0.063,10.0,19.0,0.99468,0.73,0.73,12.0,1
3413,24.0,5.0,1.04,0.24,1.6,0.05,32.0,96.0,0.9934,0.62,0.62,11.5,0
3414,18.0,7.2,0.27,0.74,12.5,0.037,47.0,156.0,0.9981,0.44,0.44,8.7,0
3415,17.0,6.5,0.39,0.23,8.3,0.051,28.0,91.0,0.9952,0.55,0.55,12.1,1
3416,26.0,6.8,0.69,0.0,5.6,0.124,21.0,58.0,0.9997,0.72,0.72,10.2,0
3417,26.0,7.5,0.24,0.49,9.4,0.048,50.0,149.0,0.9962,0.59,0.59,10.5,1
3418,12.0,7.5,0.27,0.79,11.95,0.04,51.0,159.0,0.99839,0.44,0.44,8.7,0
3419,28.0,7.3,0.28,0.37,1.2,0.039,26.0,99.0,0.99198,0.62,0.62,10.8,0
3420,13.0,6.6,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,0.72,0.72,11.3,1
3421,11.0,7.0,0.31,0.52,1.7,0.029,5.0,61.0,0.9918,0.43,0.43,10.4,0
3422,21.0,5.7,0.23,0.25,7.95,0.042,16.0,108.0,0.99486,0.61,0.61,10.3,1
3423,13.0,8.8,0.44,0.49,2.8,0.083,18.0,111.0,0.9982,0.6,0.6,9.5,0
3424,22.0,5.3,0.23,0.56,0.9,0.041,46.0,141.0,0.99119,0.62,0.62,9.7,0
3425,18.0,7.1,0.13,0.29,15.5,0.064,56.0,115.5,0.99737,0.41,0.41,9.7,1
3426,18.0,7.8,0.22,0.26,9.0,0.047,38.0,132.0,0.997,0.53,0.53,10.2,1
3427,28.0,7.4,0.25,0.36,2.05,0.05,31.0,100.0,0.992,0.44,0.44,10.8,1
3428,25.0,8.5,0.44,0.5,1.9,0.369,15.0,38.0,0.99634,1.1,1.1,9.4,0
3429,20.0,7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,0.54,0.54,9.5,0
3430,22.0,5.8,0.31,0.32,4.5,0.024,28.0,94.0,0.98906,0.52,0.52,13.7,1
3431,22.0,7.6,0.28,0.17,1.6,0.046,28.0,117.0,0.99288,0.43,0.43,10.0,0
3432,18.0,7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,0.58,0.58,9.0,1
3433,11.0,8.8,0.2,0.43,15.0,0.053,60.0,184.0,1.0008,0.79,0.79,8.8,1
3434,17.0,6.4,0.21,0.3,5.6,0.044,43.0,160.0,0.9949,0.41,0.41,10.6,1
3435,26.0,6.7,0.35,0.48,8.8,0.056,35.0,167.0,0.99628,0.47,0.47,9.4,0
3436,25.0,5.6,0.23,0.29,3.1,0.023,19.0,89.0,0.99068,0.51,0.51,11.2,1
3437,23.0,7.6,0.31,0.26,1.7,0.073,40.0,157.0,0.9938,0.46,0.46,9.8,0
3438,26.0,6.1,0.27,0.3,16.7,0.039,49.0,172.0,0.99985,0.45,0.45,9.4,0
3439,16.0,7.2,0.2,0.28,1.6,0.028,13.0,168.0,0.99203,1.06,1.06,11.5,1
3440,13.0,8.0,0.24,0.48,6.8,0.047,13.0,134.0,0.99616,0.7,0.7,10.0,0
3441,28.0,6.9,0.18,0.38,6.5,0.039,20.0,110.0,0.9943,0.42,0.42,10.5,0
3442,13.0,8.2,0.35,0.33,2.4,0.076,11.0,47.0,0.99599,0.81,0.81,11.0,1
3443,25.0,5.4,0.15,0.32,2.5,0.037,10.0,51.0,0.98878,0.58,0.58,12.6,1
3444,13.0,5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,0.88,0.88,13.6,1
3445,26.0,6.2,0.26,0.29,2.0,0.036,16.0,87.0,0.99081,0.61,0.61,11.8,1
3446,27.0,7.9,0.65,0.01,2.5,0.078,17.0,38.0,0.9963,0.74,0.74,11.7,1
3447,22.0,8.7,0.63,0.28,2.7,0.096,17.0,69.0,0.99734,0.63,0.63,10.2,1
3448,25.0,9.9,0.54,0.45,2.3,0.071,16.0,40.0,0.9991,0.62,0.62,9.4,0
3449,26.0,7.5,0.18,0.39,1.9,0.054,23.0,91.0,0.9941,0.45,0.45,10.3,1
3450,16.0,7.1,0.32,0.24,13.1,0.05,52.0,204.0,0.998,0.49,0.49,8.8,0
3451,28.0,7.0,0.48,0.12,4.5,0.05,23.0,86.0,0.99398,0.35,0.35,9.0,0
3452,22.0,9.2,0.27,0.34,10.5,0.043,49.0,228.0,0.9974,0.41,0.41,10.4,1
3453,15.0,6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,0.47,0.47,10.0,1
3454,13.0,6.9,0.19,0.28,3.0,0.054,33.0,99.0,0.9924,0.4,0.4,10.8,1
3455,13.0,8.9,0.62,0.18,3.8,0.176,52.0,145.0,0.9986,0.88,0.88,9.2,0
3456,26.0,6.7,0.46,0.21,4.0,0.034,12.0,88.0,0.99016,0.54,0.54,13.0,1
3457,22.0,6.0,0.21,0.38,0.8,0.02,22.0,98.0,0.98941,0.32,0.32,11.8,1
3458,23.0,7.8,0.28,0.31,2.1,0.046,28.0,208.0,0.99434,0.64,0.64,9.8,0
3459,30.0,6.9,0.41,0.33,10.1,0.043,28.0,152.0,0.9968,0.52,0.52,9.4,0
3460,22.0,7.9,0.33,0.41,1.5,0.056,6.0,35.0,0.99396,0.71,0.71,11.0,1
3461,17.0,9.4,0.41,0.48,4.6,0.072,10.0,20.0,0.9973,0.79,0.79,12.2,1
3462,22.0,6.2,0.27,0.43,7.8,0.056,48.0,244.0,0.9956,0.51,0.51,9.0,1
3463,25.0,6.0,0.26,0.15,1.2,0.053,35.0,124.0,0.99347,0.46,0.46,8.8,0
3464,16.0,7.9,0.64,0.46,10.6,0.244,33.0,227.0,0.9983,0.74,0.74,9.1,0
3465,28.0,7.0,0.2,0.35,8.8,0.037,31.0,103.0,0.99388,0.49,0.49,11.0,1
3466,29.0,7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.9941,0.29,0.29,11.6,0
3467,30.0,6.7,0.25,0.74,19.4,0.054,44.0,169.0,1.0004,0.45,0.45,9.8,1
3468,13.0,9.6,0.68,0.24,2.2,0.087,5.0,28.0,0.9988,0.6,0.6,10.2,0
3469,23.0,6.9,0.19,0.38,1.15,0.023,30.0,105.0,0.99047,0.38,0.38,11.4,0
3470,30.0,6.7,0.32,0.32,1.7,0.031,31.0,114.0,0.98946,0.35,0.35,12.5,1
3471,22.0,6.5,0.43,0.28,12.0,0.056,23.0,174.0,0.9986,0.55,0.55,9.3,0
3472,24.0,8.1,0.575,0.22,2.1,0.077,12.0,65.0,0.9967,0.51,0.51,9.2,0
3473,29.0,6.7,0.4,0.22,8.8,0.052,24.0,113.0,0.99576,0.45,0.45,9.4,0
3474,18.0,7.4,0.23,0.38,8.6,0.052,41.0,150.0,0.99534,0.46,0.46,10.3,0
3475,13.0,6.4,0.29,0.24,3.2,0.037,31.0,95.0,0.98942,0.66,0.66,12.6,1
3476,13.0,6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,0.72,0.72,11.2,1
3477,11.0,9.0,0.39,0.4,1.3,0.044,25.0,50.0,0.99478,0.83,0.83,10.9,1
3478,13.0,5.9,0.34,0.31,2.0,0.03,38.0,142.0,0.98892,0.41,0.41,12.9,1
3479,18.0,7.3,0.3,0.34,2.7,0.044,34.0,108.0,0.99105,0.53,0.53,12.8,1
3480,14.0,6.1,0.34,0.21,5.0,0.042,17.0,133.0,0.99373,0.53,0.53,9.4,0
3481,24.0,8.9,0.61,0.49,2.0,0.27,23.0,110.0,0.9972,1.02,1.02,9.3,0
3482,12.0,6.4,0.3,0.45,3.5,0.197,76.0,180.0,0.9942,0.39,0.39,9.1,1
3483,11.0,6.6,0.21,0.29,5.35,0.029,43.0,106.0,0.99112,0.43,0.43,11.5,1
3484,24.0,6.8,0.15,0.33,4.7,0.059,31.0,118.0,0.9956,0.39,0.39,9.0,1
3485,22.0,6.4,0.33,0.44,8.9,0.055,52.0,164.0,0.99488,0.48,0.48,9.6,0
3486,30.0,6.6,0.52,0.04,2.2,0.069,8.0,15.0,0.9956,0.63,0.63,9.4,1
3487,26.0,8.1,0.12,0.38,0.9,0.034,36.0,86.0,0.99026,0.55,0.55,12.0,1
3488,12.0,8.2,0.28,0.4,2.4,0.052,4.0,10.0,0.99356,0.7,0.7,12.8,1
3489,11.0,7.3,0.24,0.43,2.0,0.021,20.0,69.0,0.99,0.56,0.56,12.2,1
3490,17.0,6.9,0.19,0.33,1.6,0.043,63.0,149.0,0.9925,0.52,0.52,10.8,0
3491,24.0,6.6,0.4,0.32,1.7,0.035,39.0,84.0,0.99096,0.48,0.48,12.7,1
3492,26.0,8.0,0.37,0.32,1.6,0.04,32.0,166.0,0.992,0.55,0.55,11.3,1
3493,11.0,6.2,0.3,0.21,1.1,0.032,31.0,111.0,0.9889,0.42,0.42,12.2,1
3494,28.0,5.7,0.21,0.24,2.3,0.047,60.0,189.0,0.995,0.72,0.72,10.1,1
3495,21.0,7.9,0.14,0.28,1.8,0.041,44.0,178.0,0.9954,0.43,0.43,9.2,1
3496,17.0,6.3,0.55,0.15,1.8,0.077,26.0,35.0,0.99314,0.82,0.82,11.6,1
3497,25.0,7.2,0.27,0.46,18.75,0.052,45.0,255.0,1.0,0.52,0.52,8.9,0
3498,24.0,7.2,0.19,0.31,1.6,0.062,31.0,173.0,0.9917,0.44,0.44,11.7,1
3499,25.0,8.9,0.38,0.4,2.2,0.068,12.0,28.0,0.99486,0.75,0.75,12.6,1
3500,24.0,6.9,0.19,0.6,4.0,0.037,6.0,122.0,0.99255,0.59,0.59,10.4,0
3501,19.0,6.2,0.19,0.29,4.3,0.045,33.0,126.0,0.99658,0.42,0.42,9.3,1
3502,19.0,6.9,0.46,0.2,0.9,0.054,5.0,126.0,0.992,0.42,0.42,10.4,1
3503,27.0,6.8,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,0.35,0.35,11.2,0
3504,29.0,7.3,0.27,0.3,1.3,0.04,26.0,84.0,0.99222,0.53,0.53,10.7,1
3505,13.0,6.4,0.57,0.02,1.8,0.067,4.0,11.0,0.997,0.68,0.68,9.5,0
3506,23.0,6.4,0.24,0.49,5.8,0.053,25.0,120.0,0.9942,0.98,0.98,10.5,1
3507,30.0,7.4,0.2,0.37,16.95,0.048,43.0,190.0,0.9995,0.42,0.42,9.2,1
3508,30.0,6.5,0.18,0.33,1.4,0.029,35.0,138.0,0.99114,0.6,0.6,11.5,1
3509,25.0,6.4,0.28,0.36,1.3,0.053,28.0,186.0,0.99211,0.45,0.45,10.8,0
3510,26.0,7.2,0.55,0.09,1.5,0.108,16.0,151.0,0.9938,0.57,0.57,9.2,0
3511,18.0,8.8,0.39,0.34,5.9,0.055,33.0,128.0,0.9927,0.51,0.51,11.8,1
3512,15.0,8.3,0.43,0.3,3.4,0.079,7.0,34.0,0.99788,0.61,0.61,10.5,0
3513,18.0,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,0.48,0.48,9.0,1
3514,13.0,7.4,0.44,0.2,11.5,0.049,44.0,157.0,0.998,0.44,0.44,9.0,0
3515,11.0,12.8,0.3,0.74,2.6,0.095,9.0,28.0,0.9994,0.77,0.77,10.8,1
3516,22.0,6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,0.58,0.58,9.7,1
3517,20.0,7.4,0.2,1.66,2.1,0.022,34.0,113.0,0.99165,0.55,0.55,12.2,1
3518,23.0,7.0,0.23,0.42,1.1,0.062,35.0,100.0,0.99318,0.4,0.4,9.2,0
3519,21.0,6.7,0.56,0.09,2.9,0.079,7.0,22.0,0.99669,0.61,0.61,10.2,0
3520,16.0,7.6,0.41,0.49,2.0,0.088,16.0,43.0,0.998,0.64,0.64,9.1,0
3521,25.0,7.9,0.27,0.27,1.7,0.034,25.0,122.0,0.99088,0.51,0.51,11.9,1
3522,23.0,7.2,0.34,0.34,12.6,0.048,7.0,41.0,0.9942,0.4,0.4,11.7,0
3523,24.0,8.4,0.62,0.09,2.2,0.084,11.0,108.0,0.9964,0.66,0.66,9.8,0
3524,12.0,6.8,0.22,0.36,1.2,0.052,38.0,127.0,0.9933,0.54,0.54,9.2,0
3525,27.0,5.6,0.16,0.27,1.4,0.044,53.0,168.0,0.9918,0.37,0.37,10.1,1
3526,10.0,4.4,0.46,0.1,2.8,0.024,31.0,111.0,0.98816,0.34,0.34,13.1,1
3527,13.0,5.6,0.49,0.13,4.5,0.039,17.0,116.0,0.9907,0.9,0.9,13.7,1
3528,30.0,6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,0.97,0.97,10.6,0
3529,15.0,8.0,0.22,0.42,14.6,0.044,45.0,163.0,1.0003,0.69,0.69,8.6,1
3530,26.0,6.4,0.18,0.74,11.9,0.046,54.0,168.0,0.9978,0.68,0.68,10.1,0
3531,19.0,6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,0.46,0.46,8.7,0
3532,14.0,6.8,0.28,0.6,1.1,0.132,42.0,127.0,0.9934,0.44,0.44,9.1,1
3533,18.0,6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,0.57,0.57,11.0,0
3534,21.0,7.0,0.32,0.24,6.2,0.048,31.0,228.0,0.9957,0.62,0.62,9.4,1
3535,24.0,6.6,0.22,0.23,17.3,0.047,37.0,118.0,0.99906,0.46,0.46,8.8,1
3536,30.0,7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,0.53,0.53,9.6,0
3537,30.0,7.5,0.33,0.36,2.6,0.051,26.0,126.0,0.99097,0.53,0.53,12.7,1
3538,16.0,8.4,0.36,0.32,2.2,0.081,32.0,79.0,0.9964,0.72,0.72,11.0,1
3539,12.0,6.8,0.475,0.33,3.95,0.047,16.0,81.0,0.98988,0.53,0.53,13.4,1
3540,21.0,7.5,0.63,0.27,2.0,0.083,17.0,91.0,0.99616,0.58,0.58,9.8,1
3541,14.0,6.5,0.19,0.32,1.4,0.04,31.0,132.0,0.9922,0.54,0.54,10.8,1
3542,20.0,9.9,0.49,0.23,2.4,0.087,19.0,115.0,0.9948,0.44,0.44,9.4,1
3543,26.0,7.0,0.69,0.07,2.5,0.091,15.0,21.0,0.99572,0.6,0.6,11.3,1
3544,11.0,6.6,0.23,0.3,14.9,0.051,33.0,118.0,0.99835,0.54,0.54,9.0,1
3545,25.0,6.3,0.26,0.21,4.0,0.03,24.0,125.0,0.9915,0.34,0.34,10.7,1
3546,28.0,6.8,0.67,0.3,13.0,0.29,22.0,193.0,0.9984,0.67,0.67,9.0,0
3547,23.0,7.1,0.27,0.31,18.2,0.046,55.0,252.0,1.0,0.56,0.56,8.7,0
3548,18.0,6.5,0.28,0.27,5.2,0.04,44.0,179.0,0.9948,0.69,0.69,9.4,1
3549,14.0,6.0,0.67,0.07,1.2,0.06,9.0,108.0,0.9931,0.35,0.35,8.7,0
3550,29.0,7.5,0.3,0.71,1.3,0.16,44.0,149.0,0.9948,0.42,0.42,8.9,0
3551,18.0,6.6,0.18,0.28,1.7,0.041,53.0,161.0,0.99207,0.45,0.45,10.2,1
3552,16.0,6.3,0.21,0.31,1.2,0.043,30.0,117.0,0.99158,0.68,0.68,11.0,1
3553,20.0,5.7,0.45,0.42,1.1,0.051,61.0,197.0,0.9932,0.4,0.4,9.0,0
3554,11.0,6.8,0.18,0.28,8.7,0.047,52.0,242.0,0.9952,0.53,0.53,10.5,1
3555,23.0,6.9,0.2,0.5,10.0,0.036,78.0,167.0,0.9964,0.55,0.55,10.2,1
3556,14.0,5.0,0.3,0.33,3.7,0.03,54.0,173.0,0.9887,0.3,0.3,13.0,1
3557,25.0,11.8,0.33,0.49,3.4,0.093,54.0,80.0,1.0002,0.76,0.76,10.7,1
3558,14.0,5.7,0.21,0.25,1.1,0.035,26.0,81.0,0.9902,0.52,0.52,11.4,1
3559,13.0,6.7,0.18,0.28,10.2,0.039,29.0,115.0,0.99469,0.45,0.45,10.9,1
3560,16.0,8.4,0.52,0.22,2.7,0.084,4.0,18.0,0.99682,0.57,0.57,9.9,1
3561,15.0,6.3,0.32,0.17,17.75,0.06,51.0,190.0,0.99916,0.48,0.48,8.8,1
3562,23.0,4.9,0.235,0.27,11.75,0.03,34.0,118.0,0.9954,0.5,0.5,9.4,1
3563,26.0,6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,0.6,0.6,10.4,0
3564,18.0,5.6,0.915,0.0,2.1,0.041,17.0,78.0,0.99346,0.73,0.73,11.4,0
3565,19.0,7.2,0.32,0.47,5.1,0.044,19.0,65.0,0.991,0.41,0.41,12.6,0
3566,25.0,6.0,0.26,0.26,2.2,0.035,10.0,72.0,0.989465,0.48,0.48,12.15,1
3567,27.0,6.6,0.54,0.21,16.3,0.055,41.0,182.0,0.9986,0.54,0.54,10.4,1
3568,20.0,10.8,0.4,0.41,2.2,0.084,7.0,17.0,0.9984,0.67,0.67,9.3,1
3569,13.0,6.2,0.3,0.28,1.6,0.036,28.0,106.0,0.988245,0.41,0.41,13.3,1
3570,27.0,7.7,0.57,0.21,1.5,0.069,4.0,9.0,0.99458,0.54,0.54,9.8,1
3571,18.0,6.6,0.17,0.26,7.4,0.052,45.0,128.0,0.99388,0.37,0.37,10.0,1
3572,18.0,6.4,0.18,0.48,18.0,0.054,56.0,183.0,1.00038,0.61,0.61,8.5,1
3573,12.0,9.8,0.44,0.4,2.8,0.036,35.0,167.0,0.9956,0.39,0.39,9.2,0
3574,29.0,9.2,0.28,0.46,3.2,0.058,39.0,133.0,0.996,0.58,0.58,9.5,0
3575,20.0,7.7,0.28,0.29,6.9,0.041,29.0,163.0,0.9952,0.6,0.6,10.5,1
3576,11.0,6.9,0.4,0.24,2.5,0.083,30.0,45.0,0.9959,0.58,0.58,10.0,0
3577,26.0,6.6,0.46,0.49,7.4,0.052,19.0,184.0,0.9956,0.38,0.38,9.0,0
3578,27.0,8.1,0.26,0.27,4.3,0.03,43.0,123.0,0.99212,0.33,0.33,11.2,1
3579,22.0,9.4,0.27,0.53,2.4,0.074,6.0,18.0,0.9962,1.13,1.13,12.0,1
3580,17.0,6.8,0.18,0.3,12.8,0.062,19.0,171.0,0.99808,0.52,0.52,9.0,1
3581,27.0,6.4,0.22,0.34,1.8,0.057,29.0,104.0,0.9959,0.57,0.57,10.3,1
3582,20.0,6.1,0.2,0.4,1.9,0.028,32.0,138.0,0.9914,0.72,0.72,11.7,0
3583,26.0,5.7,0.4,0.35,5.1,0.026,17.0,113.0,0.99052,0.67,0.67,12.4,1
3584,12.0,6.4,0.25,0.41,8.6,0.042,57.0,173.0,0.9965,0.44,0.44,9.1,0
3585,27.0,7.0,0.64,0.02,2.1,0.067,9.0,23.0,0.997,0.67,0.67,9.4,1
3586,17.0,6.4,0.42,0.46,8.4,0.05,58.0,180.0,0.99495,0.46,0.46,9.7,1
3587,23.0,6.3,0.26,0.24,7.2,0.039,38.0,172.0,0.9958,0.64,0.64,9.7,1
3588,16.0,9.3,0.4,0.49,2.5,0.085,38.0,142.0,0.9978,0.55,0.55,9.4,0
3589,23.0,7.4,0.19,0.49,6.7,0.037,15.0,110.0,0.9938,0.38,0.38,11.0,1
3590,12.0,6.7,0.3,0.5,12.1,0.045,38.0,127.0,0.9974,0.53,0.53,8.9,1
3591,24.0,7.9,0.2,0.49,1.6,0.053,15.0,144.0,0.993,0.47,0.47,10.5,0
3592,12.0,7.1,0.18,0.39,14.5,0.051,48.0,156.0,0.99947,0.78,0.78,9.1,0
3593,28.0,7.4,0.13,0.39,4.7,0.042,36.0,137.0,0.995,0.56,0.56,10.3,1
3594,21.0,6.2,0.32,0.45,2.9,0.029,37.0,94.0,0.98998,0.6,0.6,12.4,1
3595,19.0,7.6,0.21,0.35,1.2,0.041,7.0,106.0,0.9914,0.45,0.45,11.3,0
3596,12.0,7.7,0.27,0.49,1.8,0.041,23.0,86.0,0.9914,0.42,0.42,12.5,1
3597,27.0,6.9,0.26,0.29,4.2,0.043,33.0,114.0,0.9902,0.31,0.31,12.5,1
3598,10.0,6.5,0.18,0.29,1.7,0.035,39.0,144.0,0.9927,0.5,0.5,10.5,1
3599,13.0,6.8,0.18,0.35,5.4,0.054,53.0,143.0,0.99287,0.54,0.54,11.0,1
3600,28.0,6.1,0.32,0.24,1.5,0.036,38.0,124.0,0.9898,0.42,0.42,12.4,1
3601,29.0,6.6,0.38,0.36,9.2,0.061,42.0,214.0,0.9976,0.56,0.56,9.4,0
3602,26.0,12.4,0.49,0.58,3.0,0.103,28.0,99.0,1.0008,1.0,1.0,11.5,1
3603,18.0,5.8,0.19,0.24,1.3,0.044,38.0,128.0,0.99362,0.6,0.6,10.6,0
3604,18.0,7.8,0.42,0.23,8.8,0.054,42.0,215.0,0.9971,0.58,0.58,9.2,1
3605,17.0,6.0,0.28,0.35,1.9,0.037,16.0,120.0,0.9933,0.69,0.69,10.6,0
3606,12.0,7.2,0.25,0.32,1.5,0.054,24.0,105.0,0.99154,0.48,0.48,11.1,1
3607,21.0,6.5,0.41,0.64,11.8,0.065,65.0,225.0,0.9978,0.51,0.51,8.9,0
3608,30.0,8.1,0.2,0.3,1.3,0.036,7.0,49.0,0.99242,0.73,0.73,10.3,0
3609,25.0,11.3,0.34,0.45,2.0,0.082,6.0,15.0,0.9988,0.66,0.66,9.2,1
3610,16.0,8.2,0.2,0.49,3.5,0.057,14.0,108.0,0.9928,0.35,0.35,11.5,1
3611,30.0,8.3,0.18,0.37,1.2,0.049,6.0,94.0,0.9937,0.52,0.52,10.1,0
3612,23.0,7.6,0.23,0.64,12.9,0.033,54.0,170.0,0.998,0.53,0.53,8.8,0
3613,22.0,7.8,0.43,0.32,2.8,0.08,29.0,58.0,0.9974,0.64,0.64,10.3,0
3614,25.0,8.1,0.2,0.4,2.0,0.037,19.0,87.0,0.9921,0.54,0.54,11.2,1
3615,22.0,7.9,0.3,0.68,8.3,0.05,37.5,278.0,0.99316,0.51,0.51,12.3,1
3616,24.0,7.2,0.63,0.0,1.9,0.097,14.0,38.0,0.99675,0.58,0.58,9.0,1
3617,16.0,7.4,0.18,0.31,1.4,0.058,38.0,167.0,0.9931,0.53,0.53,10.0,1
3618,10.0,6.1,0.28,0.32,2.5,0.042,23.0,218.5,0.9935,0.6,0.6,9.8,0
3619,27.0,5.8,0.58,0.0,1.5,0.02,33.0,96.0,0.98918,0.38,0.38,12.4,1
3620,16.0,7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,0.38,0.38,11.4,1
3621,13.0,6.5,0.23,0.36,16.3,0.038,43.0,133.0,0.99924,0.41,0.41,8.8,0
3622,18.0,7.2,0.21,0.29,3.1,0.044,39.0,122.0,0.99143,0.6,0.6,11.3,1
3623,26.0,5.7,0.22,0.22,16.65,0.044,39.0,110.0,0.99855,0.48,0.48,9.0,1
3624,10.0,7.6,0.78,0.0,1.7,0.076,33.0,45.0,0.99612,0.62,0.62,10.7,1
3625,19.0,6.3,0.16,0.4,1.6,0.033,59.0,148.0,0.9914,0.53,0.53,11.4,0
3626,10.0,10.6,0.36,0.59,2.2,0.152,6.0,18.0,0.9986,1.05,1.05,9.4,0
3627,28.0,7.4,0.39,0.23,7.0,0.033,29.0,126.0,0.994,0.42,0.42,10.5,0
3628,20.0,7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,0.71,0.71,11.0,0
3629,29.0,8.5,0.28,0.34,13.8,0.041,32.0,161.0,0.9981,0.4,0.4,9.9,1
3630,21.0,6.8,0.26,0.43,11.75,0.045,53.0,198.0,0.9969,0.55,0.55,9.5,0
3631,14.0,7.3,0.24,0.34,15.4,0.05,38.0,174.0,0.9983,0.42,0.42,9.0,1
3632,12.0,6.9,0.58,0.2,1.75,0.058,8.0,22.0,0.99322,0.49,0.49,11.7,0
3633,24.0,6.6,0.24,0.22,12.3,0.051,35.0,146.0,0.99676,0.67,0.67,9.4,0
3634,28.0,5.8,0.2,0.3,1.5,0.031,21.0,57.0,0.99115,0.55,0.55,11.0,1
3635,21.0,10.0,0.48,0.24,2.7,0.102,13.0,32.0,1.0,0.56,0.56,10.0,1
3636,21.0,8.6,0.18,0.4,1.1,0.04,20.0,107.0,0.9923,0.32,0.32,10.2,1
3637,19.0,8.4,0.22,0.3,1.3,0.038,45.0,122.0,0.99178,0.54,0.54,10.8,1
3638,15.0,7.1,0.6,0.01,2.3,0.079,24.0,37.0,0.99514,0.61,0.61,10.9,1
3639,10.0,6.9,0.43,0.28,9.4,0.056,29.0,183.0,0.99594,0.43,0.43,9.4,0
3640,24.0,6.7,0.31,0.34,6.8,0.059,51.0,215.0,0.99538,0.56,0.56,10.3,0
3641,20.0,7.5,0.14,0.74,1.6,0.035,21.0,126.0,0.9933,0.45,0.45,10.2,1
3642,18.0,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,0.44,0.44,9.0,1
3643,19.0,6.9,0.19,0.28,5.0,0.058,14.0,146.0,0.9952,0.36,0.36,9.1,1
3644,28.0,6.8,0.25,0.31,13.3,0.05,69.0,202.0,0.9972,0.48,0.48,9.7,1
